productid,marketid,share,share0,delta_true,xi_true,intercept,x1,x2,x3,z1,z2
23,4,.0240034196587085,.0838938774518218,-2.62442389850204,.9372325185669997,1,1.134915802314922,-.6242190985291499,.9276468791451893,65.26075632736784,89.15753778635636
24,4,.0038522767044477,.0838938774518218,-4.807791668151079,.4119529818467373,1,.6001525679557304,-1.098631172839508,.2787339548859617,102.7515093029175,46.16953981467247
25,4,.0005378648240182,.0838938774518218,-5.854233894585227,1.326422201225476,1,-1.517334651634317,-.6768298956385532,.0135084514621678,68.28660576895713,40.96445923675612
26,4,.0009759670203575,.0838938774518218,-5.997864766399044,-1.434338323532886,1,-1.971308773834561,1.075645991317816,1.332136339650589,119.4225738342681,137.6840149219887
27,4,.0006310943949852,.0838938774518218,-5.420074070741187,.3343076283376024,1,-1.296641986126536,.9749226219857745,-.4326623349380274,107.9986653654747,48.3959233092372
28,4,.0029044051135757,.0838938774518218,-5.196794902971888,-.0199341651606253,1,.4964261432083698,-1.093487121161196,.4202002401415642,102.2218860584657,51.88002370931478
29,4,.0054173714056322,.0838938774518218,-3.757511574371525,-1.042957724238217,1,2.553246203423269,.5867680671225751,-.8545681206791533,73.65247000894075,74.10180010837406
30,4,.0046458817211808,.0838938774518218,-5.13725895307651,-.1647715819405971,1,.0262053390589006,-.9179793782327269,.9192866680379124,85.76888781361093,88.33059284208997
31,4,.1373091101894912,.0838938774518218,-3.119095250233576,-.3189204904139487,1,-.372997646558885,.5641685665901299,2.008654320149128,72.1261580947683,256.1430400996208
32,4,.1293714774083657,.0838938774518218,-.5169862245637512,-.0042602087871663,1,2.538247393194507,1.370137928872558,.5788886621563505,158.7592253179631,60.71488809211562
33,4,.0032217866965736,.0838938774518218,-5.290547680162168,.5866741764007783,1,-.629400555226953,-.9901335877873597,.7423122864513658,92.15266740078621,72.49805809457578
34,4,.0046707349134787,.0838938774518218,-3.446575518430367,-.1885639912369036,1,1.148966265161051,-.2560269654015911,.8490491730470761,51.98636232762077,81.66464167220425
35,4,.0030871219062462,.0838938774518218,-3.287567136721457,.1357115441928531,1,1.132796918688155,.6269473321732173,-.1830229317756832,76.49471646557238,41.73574425895116
36,4,.0195408648007081,.0838938774518218,-7.354485834821741,-1.311440146025938,1,-.0239193013312107,-1.713395315251106,.6942689277865147,185.4825953163443,68.75132986440829
37,4,.1373716829857878,.0838938774518218,-2.970219421053402,2.075078864012986,1,1.733035488216979,-.112704142444957,-1.665629630838411,50.55805912685662,174.5187860525863
38,4,.002818094993758,.0838938774518218,-7.006718749459543,-2.346859983940585,1,-1.363249771887662,2.020399316524458,-.3170083101557549,276.9488163470988,44.52007332780169
39,4,.0002308839273153,.0838938774518218,-6.624096190363366,-.8864222568904375,1,-.5237283371946534,-.6233090138707164,.4093634175924414,65.21089799093396,51.37038423031915
40,4,.0182826789328238,.0838938774518218,-3.581341206255888,.2359775992364748,1,2.190749437683977,.2661411307674883,-1.274209373943828,56.87149139312091,117.6802440275675
41,4,.1308519547828126,.0838938774518218,-2.471749989035096,.7044863982370217,1,.3488262800335519,1.863799031704147,-.388861699009816,244.542929739365,46.76754815938397
42,4,.0185858784655513,.0838938774518218,-1.345550347769791,1.378896040305126,1,1.157486464922007,.6247674712569767,.4932996757460993,76.3362904856164,55.63070066054047
43,4,.0003807816055018,.0838938774518218,-6.890528135852453,-.2175252705642759,1,-.5844737381958569,-1.019407157082616,-.0691219700097038,94.89404724573269,40.80874541209027
44,4,.0003462487582514,.0838938774518218,-5.312750822770149,-.9534986457568543,1,-.0254494752747085,.2378811722569906,.4283161260044225,55.89525714178275,52.26954634388859
45,4,.0023407235680582,.0838938774518218,-6.436865683554198,.7085141098206665,1,-.1817493066809961,-.5632738709372529,-1.400356615756616,62.10851729563213,134.2915796070625
46,4,.0048882476753172,.0838938774518218,-4.64258274014662,-.5804899483549141,1,-.6788748821896049,.0941468887816188,1.52263520161628,52.19078184018623,166.3186797699852
47,4,.0027000490972809,.0838938774518218,-6.153169548047731,-.374870267779939,1,.1835205905348447,.4427308354832765,-1.404550706285913,64.81663657224506,134.8717461483947
48,4,.004008799440393,.0838938774518218,-4.001397293048936,-.5151153143815296,1,.5149525640555949,-.1441777112889051,1.142943168565903,50.69217822802802,112.9092059508813
49,4,.0029576339962458,.0838938774518218,-6.901310399846219,-.1379463649552802,1,.0941731871191877,-1.715919128951526,-.1416180930585989,185.9016881770034,41.2456790058172
50,4,.0003274677270119,.0838938774518218,-5.558579786468932,-.289064223593843,1,-.421318706689586,.4017569741419829,-.2499538303274853,62.68974374448829,42.89773588591618
1,5,.0001200035588129,.0724844546839891,-7.933050399664775,.4767419706699104,1,-2.898918544047627,-1.140637002777814,.629763176490756,112.1303414677255,64.12218730834674
2,5,.3222892205722116,.0724844546839891,.9613845417972038,1.34957018318295,1,1.316234167940509,1.851689217838123,1.443890972835622,226.7051590412257,151.9132220210313
3,5,.0000635611440341,.0724844546839891,-8.217021794034054,-.707377063813674,1,-1.603491811371059,-.6557690404698004,-.2503838783795203,68.69062145100727,45.26376326773565
4,5,.000830885965983,.0724844546839891,-5.388320437784806,.6588796288736767,1,-.3254758411122839,-.0850830398194059,-.6366411857267928,48.28427605989682,61.93469651082004
5,5,.0001580129218794,.0724844546839891,-5.791434613784092,-.1487689059645164,1,-1.060571172633962,.4142020250278669,.003703439786519,57.6763039396819,42.59518585597144
6,5,.0026861129830796,.0724844546839891,-4.960352620866718,-.8593855635336826,1,-1.138250268629666,1.963911774077254,.0733714372193756,248.7705303470274,43.01381537078639
7,5,.0014630249177276,.0724844546839891,-5.822239908711823,.210372154073472,1,.0186339803724404,.1456837334429997,-1.196929776600735,49.46499889643584,113.1641327679687
8,5,.0012601692946165,.0724844546839891,-3.619757180008702,-.1314580640116675,1,1.007503667095689,.2987231372158382,.2054740796914382,53.24363897713,45.16698592497283
9,5,.0011820856991843,.0724844546839891,-3.410692397019719,-1.01796929718342,1,.4266119227547249,.9555983576217981,1.225066619787178,96.5949605877326,121.6728037220081
10,5,.00154343085074,.0724844546839891,-3.040303726284886,-.3911579546929791,1,.4650995741391071,.8365639363280976,1.049190717940888,85.47403149269242,100.9079754796207
11,5,.0006953479490846,.0724844546839891,-4.281696285676376,.0041097205126022,1,.014750977075692,.023684874577291,.675758142158039,48.16404164811163,67.28018738525249
12,5,.1300866561417939,.0724844546839891,-6.03748013121505,1.512921163861968,1,.5241880517304592,-.6557932959546813,-2.418796050852797,68.69219475379215,335.9395750213305
13,5,.0279022972622646,.0724844546839891,-5.153410059443132,2.551828044042472,1,-.2052005849082489,-.8538201003060705,-1.646217418271285,83.53715502338045,177.3774027601786
14,5,.0028047665532694,.0724844546839891,-3.376336642985551,.8152467178642292,1,-.1757346748920345,-.2000468131478937,1.184198127190148,49.72313249927135,116.5662608594648
15,5,.0003091044972838,.0724844546839891,-6.236321118428112,-.9607148494660469,1,-1.055665678052823,1.288120983811087,-.5080615747203295,135.3190729409385,54.69544091482999
16,5,.0016213389488479,.0724844546839891,-3.843751638015195,-.2304661126179395,1,1.379772083864384,-.1615806780661042,.1685230688044633,49.09162944698328,44.38539972560055
17,5,.0012442682657823,.0724844546839891,-4.706732965720592,-.3470424521227851,1,.751490948149134,.5724511242825273,-.6836325860294685,65.95988395442232,65.00116073940987
18,5,.000254590120644,.0724844546839891,-8.71041609126099,-.4114550875397954,1,-1.512056478563093,-1.367234984876043,-.4196695402820586,140.6534953942668,50.69692255640948
19,5,.0009212681651921,.0724844546839891,-3.913331337320694,-.0377439894237864,1,.4530618700501385,.6437569678017668,.0275938142511869,70.52720131341952,42.68296536404317
20,5,.0021356095632825,.0724844546839891,-8.491951336123751,-.3340363490646341,1,-1.620649796495365,-1.964687986731072,.4274227961673191,240.9671609248748,52.79222123941302
21,5,.1507765030159458,.0724844546839891,-3.400906669345377,1.008394551474488,1,1.330735058226886,-1.781483813740435,1.041447534693685,206.3362818267983,100.0662864006883
22,5,.0056742530034914,.0724844546839891,-6.623672303745657,-.2766072349503804,1,.7442274195272662,-.2015999253317236,-1.889692562990819,49.75179999760278,220.7776523462163
23,5,.0003977184323884,.0724844546839891,-4.705389133019209,-.8561039233896441,1,-.7721293486870212,1.402774826301025,.5200693127564304,151.285947173321,57.46162421812789
24,5,.0003511788462513,.0724844546839891,-8.239328467578083,-.7697550968401937,1,-1.018127872475189,-1.513541202192296,.0620957039295951,161.8523446717739,42.91248118123844
25,5,.0004699423596028,.0724844546839891,-6.055265074614424,.4374315493946659,1,-.8427795338948352,-.7799917335404979,.1300746434262426,77.53501816071733,43.71998874859467
26,5,.0008622446580309,.0724844546839891,-7.115888382816114,.1175600989515478,1,-.4279969244881894,-.9760184909344951,-.829433066344977,94.69336504784559,75.94906302595729
27,5,.0044030688898268,.0724844546839891,-4.173197927196153,1.059127969090041,1,.7243628259073881,-.8463737985334169,-.1103149236601644,82.90657237350696,42.97818301244821
28,5,.0246475902643405,.0724844546839891,-6.749948704808835,.5363896947408741,1,.5025984675692232,-1.533454799593021,-1.255482067525912,164.9065112534602,120.3657660206731
29,5,.0022419340310042,.0724844546839891,-3.328920268100746,-.957379273127983,1,1.326079408549347,1.290710321497412,.0116692749804783,135.6648693599971,42.6179849608371
30,5,.0001020868021187,.0724844546839891,-7.788355393478465,.2591414329455669,1,-2.28351919744803,-.8826854096034972,.1187077806274957,86.03504043449675,43.55214558185872
31,5,.0003677497810683,.0724844546839891,-4.810725837101752,-1.189898176757255,1,.7988639541483291,.2515083340753213,.328800051431852,51.82305462755077,48.78365364232002
32,5,.0002195578920631,.0724844546839891,-5.482276269317818,.0214908139743911,1,-1.244116444595859,.8385793517728569,-.0982299904692073,85.65029608448694,42.87476392431324
33,5,.0005273942417594,.0724844546839891,-7.882724426269384,-1.324603835373253,1,-2.026106522925242,-1.123133208110294,1.591119140139404,110.144949121945,175.0079650673994
34,5,.000589904018743,.0724844546839891,-4.946966357124314,.9541217044507077,1,-.7841201067931229,-.1414247646653782,.0244568098834802,48.82098807965676,42.66811891234811
35,5,.0150691247382994,.0724844546839891,-2.141436828423922,1.578407236610345,1,1.22692907993837,.6978206753797651,-.6445938203524023,74.33579188453024,62.43781900773513
36,5,.0679255139586635,.0724844546839891,-3.8025236335074,.6249489997854565,1,.2541672186697816,1.529201952764602,-1.21084180472724,170.4468253099649,114.8435684303487
37,5,.0026016930891185,.0724844546839891,-3.958456690179717,.7160652950242236,1,.7087076493785242,-.5944049228818896,.2111752882994249,64.90243115351434,45.29997927446799
38,5,.0000852921888755,.0724844546839891,-7.106617582884175,-2.239270100273302,1,.4703332078355602,-.1541024437072454,-.183578246739187,48.98638111707515,43.92404541608146
39,5,.0304409988951247,.0724844546839891,-.3711531977861176,1.641456109983501,1,.6472474825508597,1.498929451996989,.8412137576825325,165.7103720886792,80.42458861867871
40,5,.0018018289699585,.0724844546839891,-6.456425024800414,-.1092242369280028,1,-.1230452325612856,-1.530277696084834,.3061221407737098,164.4165241406971,48.00219247124063
41,5,.0001303756151568,.0724844546839891,-5.884730967551573,-.765970370604112,1,-.6387482633557777,.2403323612215016,.2796553051868157,51.52007668351372,47.15650422870358
42,5,.001403109722197,.0724844546839891,-4.38740630399935,.0341092123861584,1,.3131042651793394,.8289073224685707,-.5635271040334177,84.80817468907708,57.61142575170526
43,5,.000941927843988,.0724844546839891,-3.905221778791391,.1463405084306906,1,.4034198334804524,.1967799954551334,.348237883842332,50.46094347125829,49.49521509816152
44,5,.0897781040699999,.0724844546839891,-3.116344904945295,-.9292415980072785,1,-.3710366892850799,.6799552162524557,2.503978166094608,73.04425398075833,367.5555532185117
45,5,.0010347783067512,.0724844546839891,-6.971023796587344,-1.060859708000499,1,.8747560711726242,-1.086294864235871,-.698625295523598,106.068604134698,66.02691768506789
46,5,.0023628547201601,.0724844546839891,-3.710808468863405,1.095212505808537,1,.2646361073724451,-.4301267112519768,.3594696292075897,56.6515204197783,49.92394413684279
47,5,.004975721446667,.0724844546839891,-4.037900810516601,.9228206179023176,1,.9579224764775202,-.0087813617537694,-.9098625431426702,48.07359188601579,82.91634475126745
48,5,.0006395208990952,.0724844546839891,-4.484779654333972,-1.393669380085867,1,.9297649852848174,-.0149613749021532,.9940861153692319,48.06855514336417,95.05117061235447
49,5,.0169037970964586,.0724844546839891,-4.422834173829672,1.721193445906929,1,-.4906578230979828,.7975264784238308,-1.45089627506245,82.14161857789205,146.9317789847881
50,5,.000218022143148,.0724844546839891,-5.718978411615559,-.9533041352046885,1,.0313475620698461,.4229546750646497,-.2199765135453664,58.0677301205147,44.59752946923141
1,6,.0110069328622399,.0943205457689158,-3.135728851517145,.2265124169319207,1,2.627368796909746,-.3501590713226712,-.6394509940361405,53.80051113353877,63.50124222780008
2,6,.0001240209838113,.0943205457689158,-7.624671839771496,-.8474327501052082,1,-.8135569353631371,-.0931018689496714,-.870580285353479,50.16429314441125,73.48884542570831
3,6,.0032833722080616,.0943205457689158,-6.823371306953158,1.874910980564985,1,-1.402191178905175,-1.244176656182501,-1.051914452430466,118.9300263715988,85.13917178068259
4,6,.0049252147951032,.0943205457689158,-6.909754583430892,.0080887994490381,1,.5642301246089136,-1.358513747895147,-1.123559759593697,133.1394356395593,90.66659154269045
5,6,.0060596109744836,.0943205457689158,-3.357677788348647,-.6782511234473046,1,2.876233015218278,-.4551784814338302,-.1004811986857894,57.22534814863371,61.37924372201534
6,6,.1279086764138605,.0943205457689158,-6.98867728719485,.341265836533335,1,1.221152974076876,-.5968747450924492,-2.954221352712611,63.62916430574713,409.5082218709361
7,6,.0014348276478048,.0943205457689158,-5.242179119731539,.3566526356992,1,.4410519084338395,-.3746881465688107,-.6651955172957688,54.49974823113649,64.34405531713836
8,6,.0053384400100421,.0943205457689158,-6.360278397185472,.356391740432343,1,-.1496447297166099,-1.529170334765289,-.0378550731359165,156.8284709961264,63.05413272354925
9,6,.0006733195311527,.0943205457689158,-4.842504830169108,.3363586548654961,1,-.3434523233151323,.4521491643587277,-.2875603260782001,64.76184125098086,58.75839872457868
10,6,.0047299107814398,.0943205457689158,-2.943879122260226,.8991497282708256,1,-.4947887393033891,.8353566542195251,.8164032345528129,93.16653889045219,125.84669714618
11,6,.0219486096160379,.0943205457689158,-7.098800623633318,.6251560933232797,1,.4949441060530642,-1.329913195088468,-1.888987627921195,129.4600023840297,182.3958599593762
12,6,.001678673607258,.0943205457689158,-7.891593662948829,-1.120479770734645,1,.7279201273153542,-.4858922973534569,-2.01314172217608,58.43958389064345,202.9072576921745
13,6,.0005158136865398,.0943205457689158,-7.84377074114561,.2862576288397599,1,-1.366231362980105,-1.199957547804919,-.5638394592003454,113.792203919861,61.41675248256107
14,6,.145653632277587,.0943205457689158,-1.16202435107192,.6870642558125633,1,.6714535361050954,1.952110421641403,.5273474353690191,261.3737437213484,96.26741837022107
15,6,.0041143099869711,.0943205457689158,-3.318607951417024,.6872497494692216,1,-.09694177607988,.1746115133832025,.9164725618104314,53.54223104324186,138.0727742142495
16,6,.0013813274821535,.0943205457689158,-4.450290844407595,.521622429984986,1,-.1814133050528057,.8826913459441188,-.6731913152838949,97.7145126985145,64.61957712055873
17,6,.0006770091296534,.0943205457689158,-7.027029388961305,-.2715558687711868,1,-.2141719150367788,-1.003737863341995,-.5375637418113443,93.39953995314376,60.82890794205807
18,6,.089079142722213,.0943205457689158,-3.909580054379296,.8762140057120241,1,.216033129198717,-1.141292451287963,1.139465261997925,107.2837220203064,168.9912099848819
19,6,.0015387805506054,.0943205457689158,-5.268233127179649,.0389408151524243,1,-1.681218736309422,.0698634755496897,1.304181318427659,51.34996221470713,195.0864137097193
20,6,.000069466296629,.0943205457689158,-8.668487690637999,-2.748536710056858,1,-.9560309651484948,-.7595634264464286,.7956434110137817,73.50723033136082,123.4382714898198
21,6,.0002484320378917,.0943205457689158,-6.203951448665839,-2.184028991274948,1,1.340192480816985,-.0800764590955372,-.2800384791123385,50.15945620503474,58.79489370822402
22,6,.0005590795700919,.0943205457689158,-4.855844414845841,-.3199413047330922,1,-.3438843693425827,.8081433554422613,-.0001620962124281,90.65531612195464,64.25505087440916
23,6,.0100303020403952,.0943205457689158,-4.848870392492825,1.602285534245994,1,-1.059162297090452,1.432680038919188,-1.824673668567553,167.3126607681906,172.3887800927365
24,6,.0467954979338931,.0943205457689158,-6.587301619140751,1.129002954884422,1,-.2191401837656899,-1.953663508200364,-.5435008820591193,228.63733981607,60.95557618844631
25,6,.0054040327615809,.0943205457689158,-8.54250887053224,-.2740777327262059,1,-.9257270407457405,-1.942318282976555,-.4003858140837394,226.4790885758351,58.90347531068544
26,6,.0023753243604634,.0943205457689158,-4.933321562828457,-.3747924720787602,1,-.0813000513599633,-.494631431131633,1.017402391741899,58.80265960916648,151.4386114650102
27,6,.006772809804667,.0943205457689158,-2.324950916469996,1.461074988409282,1,.601368358273527,.5336493238497191,.0789564129974761,69.5488730220834,67.24714784391044
28,6,.1214004345251857,.0943205457689158,-2.770839633903206,-.4550505132111935,1,-.3749130818673377,1.171164160316716,1.88795980085861,130.3717639624905,309.8564465511306
29,6,.0000951617504704,.0943205457689158,-7.188157028605371,-1.531523808005715,1,-.5666483625433314,.6253917363849107,-.715376594441236,75.74807686127123,66.18117320804018
30,6,.0006205816689923,.0943205457689158,-5.293221160174835,-1.664452764451765,1,-.0635552349986791,.3911372906829923,1.043649548592617,61.62166032410196,155.0846841479672
31,6,.0075452225917042,.0943205457689158,-6.622802415268128,.4444341626595957,1,-.7366754208696257,1.007726931714805,-2.338288088772902,110.8272547106272,264.0749355895226
32,6,.0404910177831391,.0943205457689158,-1.732621509223814,1.037213008963558,1,.7746920096874282,.1972607616462639,1.258212710478936,54.16341463355602,187.5254281571625
33,6,.0032373609954293,.0943205457689158,-4.719245398511299,1.556848574137891,1,-.1186654453579075,-.0452482329703842,-1.112180294320899,50.23152238778739,89.75369284245124
34,6,.0042711599267394,.0943205457689158,-7.652502003834075,-1.093443825654343,1,.8141660379052793,-1.683639143807252,-.6895850722777593,180.8317708272444,65.20487018064732
35,6,.0216225582083481,.0943205457689158,-2.589943600616397,1.560131899088155,1,1.110859928717198,-.7534006566673623,.492465228245612,73.08384545958882,93.27418142351897
36,6,.0014829525915595,.0943205457689158,-4.727939607187048,.3406581273736633,1,-.0228022264648926,.8850706984629555,-.9308662065587749,97.94915638403344,76.98991215919749
37,6,.0000445277600777,.0943205457689158,-7.878784051270363,-.2722316696515479,1,-2.302576259912345,-.086268375563255,-.2177077461432143,50.1595976176438,59.31936607805216
38,6,.0011821379200222,.0943205457689158,-5.130938431406948,.5027673786230389,1,.1767341026179881,-.2316906555359483,-.5787492571120271,51.28737099799126,61.78163431282148
39,6,.0021418111906347,.0943205457689158,-6.885793963072993,-.3829795524452051,1,.4881713691645398,-.1171419052479908,-1.873843874544338,50.21866411415145,180.0015567881457
40,6,.0035424968039155,.0943205457689158,-5.237074319740811,-.5115029362374082,1,.4075674904937325,-.9290923583949831,.7959534843978466,86.67296530086443,123.473920888926
41,6,.0003271013542811,.0943205457689158,-6.777162631202708,-.6372664115920073,1,-.1831796711222509,-.6600746946548445,-.2966418538336052,67.14584164047781,58.72202636522024
42,6,.001543634173212,.0943205457689158,-4.592670262607388,.2171088796933014,1,-.7305559945427424,-.0515461400388235,.9723229922808755,50.2093270814917,145.3404777463089
43,6,.1708433022993064,.0943205457689158,-5.352257983653923,.070933643457616,1,-1.324549072580736,2.969823446358579,-2.068466000889382,525.4492838883261,212.5537422256182
44,6,.0113316530266412,.0943205457689158,-2.291983156319501,.7112804790088498,1,1.336761214227273,1.172508309865455,-.5125331594210789,130.5437990344603,60.3344153151025
45,6,.0011605802457539,.0943205457689158,-4.638189022372414,.3390243565478062,1,.2374822999854783,-.2358259036498004,.021130224744102,51.35098184996569,64.99748809339722
46,6,.0005540337283549,.0943205457689158,-7.814378775075471,-.7161300512793624,1,-.4128278412748258,.085526825585671,-1.770947708106953,51.60661644361072,164.3525967144439
47,6,.0055702146982063,.0943205457689158,-3.061625434241154,.2156685599933784,1,-.1061979801947242,.7791427737121669,1.049761212248025,88.06230622221632,155.9437600810336
48,6,.0003825681741654,.0943205457689158,-8.388845210296207,-1.326843936255001,1,.0323619790488268,-.5122011362405079,-1.582162116849526,59.55618407287217,138.4494772714932
49,6,.001702121234463,.0943205457689158,-4.60388642228923,.211694031111526,1,.8568456298286607,-.2025866640300419,-.4698394191993763,50.88901317040541,59.63843913506029
50,6,.0002602515078509,.0943205457689158,-5.981390922616464,-1.544282688785367,1,-1.278813289166998,1.245243000779615,.5964620545562869,140.127763056029,102.5647062007045
1,7,.0196121055770609,.1114804735027439,-2.785935203028804,.3461512889386375,1,.6091679278449914,1.664160043869169,-.4054144636816014,195.3097082307358,55.04292371561668
2,7,.0214327537658977,.1114804735027439,-3.345470850963323,.4121190279426581,1,-.2761020710691994,1.919226874896559,-.4007146827333407,240.5281823437492,54.79213119009106
3,7,.0714902862056447,.1114804735027439,-5.614935094610697,-1.080995216695163,1,-1.006526517533457,2.424107161306143,-.9515205216882208,349.6016057080227,99.52528090765551
4,7,.0606745376790157,.1114804735027439,-5.374260951028559,.0102584336239608,1,-2.000132861069818,-.5506236774285166,2.166237153845815,81.65030971218735,254.4795079877733
5,7,.0046748784279596,.1114804735027439,-3.51157320585082,.6311871747263039,1,-.1418552310924193,1.311936833875651,-.3128419833603558,143.7762490823652,50.51787986210802
6,7,.0179308715017393,.1114804735027439,-2.070224345746715,-.4431148101903918,1,1.145736571693051,.8971408802891132,1.330013012461512,99.31380715143749,115.6171756298425
7,7,.0031340056820487,.1114804735027439,-8.037519511870567,-1.18892107928517,1,.1117969931460614,-1.524491332736983,-.4359040929944747,190.0444200237977,56.72464809018283
8,7,.0009068633074532,.1114804735027439,-4.449104387352479,.9602520124301307,1,-1.041351303867433,.0513696734751067,.5806252306097168,63.02836791019974,51.77492855342105
9,7,.011309301510624,.1114804735027439,-5.720707093459378,-.7556581441071818,1,1.360160933620876,-1.666919854964934,.3417099719918613,214.0057138508214,43.46328580850186
10,7,.0214742045468393,.1114804735027439,-4.001464158819005,2.04564512546761,1,-1.261880055072158,1.302083843216419,-1.087313072430876,142.5166111389676,115.3085204672082
11,7,.0093104922614317,.1114804735027439,-9.024908230372812,-1.026076734902636,1,-.525092387309863,-1.542295280804475,-.9314438273558375,192.9264868684688,97.35135246964595
12,7,.0088779470323823,.1114804735027439,-2.022325763415234,1.044339579436849,1,.6742204800696266,.4345624981956787,.8245516788826124,70.42808773198894,66.26757698545349
13,7,.0138487210478737,.1114804735027439,-1.92989023034195,.657450839707879,1,.9171764964559787,.3759037375186248,1.119578695975567,68.32447122097801,91.90561261851504
14,7,.0005407866490075,.1114804735027439,-5.787737261361828,-.8670301812757598,1,.2682197819899588,.288264230589685,-.4771910926657128,65.83544605642955,59.15306134042882
15,7,.0031066177680163,.1114804735027439,-7.007978557165718,.3945090470250757,1,-.8511781331071671,-.299439968207515,-1.251869502876111,69.38624211792454,136.9556430537275
16,7,.0424136932691268,.1114804735027439,-1.720789977016019,-.9200422519167512,1,1.354985897272474,1.507287536013971,1.336978841614287,170.7949306686791,116.479312426289
17,7,.0011564591268635,.1114804735027439,-3.989139989596917,.6085328583857464,1,-.7365797892629991,.8140798221578812,.3248271191224552,92.51937852304214,43.09619553586602
18,7,.0031123004749856,.1114804735027439,-4.526233387393374,.1148198907631346,1,.5064249385127403,-.8267166677861704,.6792384511169226,102.5550226753252,56.90311534679437
19,7,.0001940326725857,.1114804735027439,-6.995343716494646,.1409473763307293,1,-1.690497606558709,-.5042484724612429,.0584549861945769,78.90163623025383,41.15237820115875
20,7,.0182707339071445,.1114804735027439,-1.499039009179082,1.977252477484549,1,1.183559907764602,.1689307662730529,.1712178392987136,63.70592854368582,41.09185856913088
21,7,.0022566483798807,.1114804735027439,-4.322129882836704,-.6910003489878006,1,.74984556752344,1.088817638365837,-.4697927397381806,117.6787481421682,58.70511927424703
22,7,.0013372783294552,.1114804735027439,-5.98470992412727,.5568870772449831,1,-.556700931724848,-.268826370156221,-.7160696994911852,68.33149869525715,76.61659549326048
23,7,.000550342725365,.1114804735027439,-5.969858401014245,-.519847374048287,1,-1.593047621748746,1.498879996134233,-.3558434013514452,169.5519372848248,52.51112317225882
24,7,.0020844501272379,.1114804735027439,-5.184529417157234,.3967476611968817,1,.1414805931197644,-.8056611752745541,.0829035038006728,100.6869137791714,41.02913983932047
25,7,.106238402529773,.1114804735027439,-10.13451347202922,-.1525461123680973,1,-3.055419415432505,-2.934658278383015,1.008110334154396,518.4560505800343,81.17543089018145
26,7,.0096151876636847,.1114804735027439,-4.353491263550022,1.186467199939111,1,-.3326886464250206,-1.156514619534557,.949244802470444,137.7169725847423,76.02027609209526
27,7,.0017918999193053,.1114804735027439,-5.459996441396454,.2607965423925883,1,-2.792055272140519,.4146196078092955,1.656642680542181,69.67351972054294,161.3680063857805
28,7,.0167919666786241,.1114804735027439,-6.078204153504611,.6093921444108742,1,-.0020915214705426,-.2662341440338152,-1.419270632411127,68.24657754420166,161.8110546324836
29,7,.0511846066110008,.1114804735027439,-4.107553301535131,-.0776983509710537,1,2.20382976285524,.1398500606638914,-1.373534774083209,63.40709589425281,154.7364908277943
30,7,.0001289406919684,.1114804735027439,-6.420358883909408,-1.438156906487847,1,-.7518151368323692,.7913655205247617,-.0217523611139536,90.78387261638393,41.98478437055604
31,7,.0002837395548685,.1114804735027439,-6.699491749063976,-.4384171652438639,1,-.9022839485023461,-.6707042791313624,.3119136438135956,89.78691981581498,42.8350364264455
32,7,.0143592757112169,.1114804735027439,-4.593656482079119,.4391271740189695,1,-.3122667109966685,1.383694448503052,-1.104211393604472,153.2486381017785,117.4042124098259
33,7,.000215582108051,.1114804735027439,-6.800506565553412,.154193151228376,1,-1.513305902244876,-.1863076722067508,-.2550861423301605,65.96455862354054,48.1375105993272
34,7,.000194520907613,.1114804735027439,-6.963088552354959,-.5825743067242164,1,-1.043044909450645,-.5852354699430301,.2477661337629326,83.84472027481283,41.78983894824977
35,7,.0144038471701474,.1114804735027439,-4.135902434986483,-.3786030312678176,1,1.785917239987598,.5815551046266264,-1.12477174833289,77.24121740330953,119.9933398984618
36,7,.0251048054957479,.1114804735027439,-6.716912364479101,-.7976698520882965,1,1.246601168495304,-.9827056859233138,-1.183137994962794,117.8033213325809,127.5782326367834
37,7,.0275008909691776,.1114804735027439,-2.109288861928536,1.31309303793229,1,-.177183966614415,.2849834676919371,1.469818599061652,65.75748270570699,133.8675926021657
38,7,.0080661654370675,.1114804735027439,-2.640273193098193,.8435964529591327,1,.3436881166046707,.0669863120952724,1.105455925242732,63.03718053021,90.47601038994246
39,7,.1942908754656059,.1114804735027439,-1.657607578194247,1.309595943606984,1,-1.340207496971191,2.193808629796049,1.179195345373911,296.6233032238535,98.16461343341074
40,7,.0101491668726443,.1114804735027439,-4.542571725560153,1.031799221053473,1,.4382549900690051,-1.244728399515205,.2321024628325735,149.0026236605502,41.59837741831191
41,7,.0053946819259631,.1114804735027439,-5.52207130188047,.1750684640928164,1,.6384431965669651,-1.165280173808664,-.1703027887315875,138.8028790763695,45.25955255795359
42,7,.0003212108418192,.1114804735027439,-5.328330010183977,-.5327925304144902,1,-1.335421605797732,.6802362418421691,.8596478841860755,83.05151471121671,68.85220773065377
43,7,.0171622441311408,.1114804735027439,-4.101372456649923,.9026756540542871,1,.7176234530783245,.4320501433656933,-1.153721707148228,70.3307957884811,123.7120541296098
44,7,.0095339432031582,.1114804735027439,-4.574415388425012,-.7876972853912597,1,1.173337400027696,-1.121459141895565,1.161403638834116,133.4525260524223,96.25875629624343
45,7,.0026562280919237,.1114804735027439,-4.894617739975008,1.062504350418356,1,-.8477796023130481,-.9035775828944541,.7942350948141388,109.758185711094,64.13607516534816
